STD_DT,PBNTC_DT,BASE_AST,STK_TP_CD,EXR_DT,STK_NM,STK_CD,BID_PRC,STK_CLPRC,ASK_PRC,SETL_PRC,TRD_AMT,OPN_INT,BASE_CLPRC,Strike,TTM,Price,S,IV,Option
20241028,20241025,S&P500,C,20241220,SPX241220C05925000,SPX US 12/20/24 C5925 Index,91.1,108.35,91.8,92.65,1,4047,5808.12,5925.0,0.14520547945205478,92.65,5808.12,0.1498029232281454,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05930000,SPX US 12/20/24 C5930 Index,88.6,91.3,89.3,90.05,0,217,5808.12,5930.0,0.14520547945205478,90.05,5808.12,0.14896621389435222,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05935000,SPX US 12/20/24 C5935 Index,86.1,87.3,86.8,87.5,37,103,5808.12,5935.0,0.14520547945205478,87.5,5808.12,0.14814843907117756,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05940000,SPX US 12/20/24 C5940 Index,83.7,86.9,84.4,85.1,2,611,5808.12,5940.0,0.14520547945205478,85.1,5808.12,0.14746768356882453,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05945000,SPX US 12/20/24 C5945 Index,81.3,80.7,82.0,82.65,0,92,5808.12,5945.0,0.14520547945205478,82.65,5808.12,0.14668789188086653,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05950000,SPX US 12/20/24 C5950 Index,79.1,79.58,79.6,80.35,552,9245,5808.12,5950.0,0.14520547945205478,80.35,5808.12,0.14604616117047273,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05955000,SPX US 12/20/24 C5955 Index,76.7,79.2,77.3,77.9,12,46,5808.12,5955.0,0.14520547945205478,77.9,5808.12,0.14518391443643788,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05960000,SPX US 12/20/24 C5960 Index,74.4,78.2,75.0,75.7,20,789,5808.12,5960.0,0.14520547945205478,75.7,5808.12,0.1445805726186886,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05965000,SPX US 12/20/24 C5965 Index,72.1,90.3,72.8,73.4,2,54,5808.12,5965.0,0.14520547945205478,73.4,5808.12,0.14381471805279963,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05970000,SPX US 12/20/24 C5970 Index,70.0,85.91,70.6,71.2,9,552,5808.12,5970.0,0.14520547945205478,71.2,5808.12,0.14312790423558605,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05975000,SPX US 12/20/24 C5975 Index,67.8,84.68,68.5,69.05,1,611,5808.12,5975.0,0.14520547945205478,69.05,5808.12,0.14245977961273126,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05980000,SPX US 12/20/24 C5980 Index,65.8,69.5,66.4,67.0,6,1117,5808.12,5980.0,0.14520547945205478,67.0,5808.12,0.14187267009035884,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05985000,SPX US 12/20/24 C5985 Index,63.8,64.88,64.4,64.85,0,92,5808.12,5985.0,0.14520547945205478,64.85,5808.12,0.1411176334379067,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05990000,SPX US 12/20/24 C5990 Index,61.7,71.1,62.3,62.85,46,556,5808.12,5990.0,0.14520547945205478,62.85,5808.12,0.14050623568641626,Call
20241028,20241025,S&P500,C,20241220,SPX241220C05995000,SPX US 12/20/24 C5995 Index,59.7,63.3,60.4,60.85,1,76,5808.12,5995.0,0.14520547945205478,60.85,5808.12,0.13985074442131293,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06000000,SPX US 12/20/24 C6000 Index,57.8,58.56,58.5,59.0,521,66246,5808.12,6000.0,0.14520547945205478,59.0,5808.12,0.1393426997666075,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06005000,SPX US 12/20/24 C6005 Index,55.9,59.7,56.6,56.95,21,68,5808.12,6005.0,0.14520547945205478,56.95,5808.12,0.13853181182791352,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06010000,SPX US 12/20/24 C6010 Index,54.1,55.0,54.7,55.15,2,259,5808.12,6010.0,0.14520547945205478,55.15,5808.12,0.13799897503074945,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06015000,SPX US 12/20/24 C6015 Index,52.3,55.0,53.0,53.35,4,794,5808.12,6015.0,0.14520547945205478,53.35,5808.12,0.13742137704780383,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06020000,SPX US 12/20/24 C6020 Index,50.6,59.2,51.2,51.6,35,287,5808.12,6020.0,0.14520547945205478,51.6,5808.12,0.1368644928016286,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06025000,SPX US 12/20/24 C6025 Index,48.9,51.7,49.5,49.9,393,4782,5808.12,6025.0,0.14520547945205478,49.9,5808.12,0.1363289651700717,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06030000,SPX US 12/20/24 C6030 Index,47.2,49.88,47.8,48.15,79,735,5808.12,6030.0,0.14520547945205478,48.15,5808.12,0.1356787110559292,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06035000,SPX US 12/20/24 C6035 Index,45.6,49.3,46.2,46.5,1,27,5808.12,6035.0,0.14520547945205478,46.5,5808.12,0.13511734462615246,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06040000,SPX US 12/20/24 C6040 Index,44.0,56.69,44.7,44.95,3,622,5808.12,6040.0,0.14520547945205478,44.95,5808.12,0.1346480933172778,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06045000,SPX US 12/20/24 C6045 Index,42.5,45.6,43.1,43.35,1,8,5808.12,6045.0,0.14520547945205478,43.35,5808.12,0.13406164765699502,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06050000,SPX US 12/20/24 C6050 Index,41.1,42.13,41.6,41.9,702,12247,5808.12,6050.0,0.14520547945205478,41.9,5808.12,0.1336410653574058,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06055000,SPX US 12/20/24 C6055 Index,39.6,42.9,40.2,40.35,1,33,5808.12,6055.0,0.14520547945205478,40.35,5808.12,0.133028927628917,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06060000,SPX US 12/20/24 C6060 Index,38.2,39.28,38.8,38.95,43,297,5808.12,6060.0,0.14520547945205478,38.95,5808.12,0.1325867407174184,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06065000,SPX US 12/20/24 C6065 Index,36.8,48.04,37.4,37.55,4,1,5808.12,6065.0,0.14520547945205478,37.55,5808.12,0.13209717846973631,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06070000,SPX US 12/20/24 C6070 Index,35.5,36.5,36.1,36.25,43,156,5808.12,6070.0,0.14520547945205478,36.25,5808.12,0.13171022191937432,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06075000,SPX US 12/20/24 C6075 Index,34.2,35.3,34.8,35.0,190,5742,5808.12,6075.0,0.14520547945205478,35.0,5808.12,0.13135390431118915,Call
20241028,20241025,S&P500,C,20241220,SPX241220C06080000,SPX US 12/20/24 C6080 Index,33.0,34.0,33.5,33.65,48,508,5808.12,6080.0,0.14520547945205478,33.65,5808.12,0.1307949449185783,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05705000,SPX US 02/21/25 C5705 Index,315.0,0.0,316.9,317.5,0,0,5808.12,5705.0,0.3178082191780822,317.5,5808.12,0.1788767079052375,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05710000,SPX US 02/21/25 C5710 Index,311.3,310.77,313.2,313.65001,0,53,5808.12,5710.0,0.3178082191780822,313.65001,5808.12,0.17811462004699447,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05715000,SPX US 02/21/25 C5715 Index,307.6,0.0,309.5,309.95,0,0,5808.12,5715.0,0.3178082191780822,309.95,5808.12,0.17746332922248423,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05720000,SPX US 02/21/25 C5720 Index,303.9,286.48,305.8,306.40001,0,94,5808.12,5720.0,0.3178082191780822,306.40001,5808.12,0.1769219260884847,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05725000,SPX US 02/21/25 C5725 Index,300.3,322.98,302.1,302.7,2,537,5808.12,5725.0,0.3178082191780822,302.7,5808.12,0.17624997298653566,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05730000,SPX US 02/21/25 C5730 Index,296.6,291.6,298.5,299.05,0,20,5808.12,5730.0,0.3178082191780822,299.05,5808.12,0.175607468637177,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05735000,SPX US 02/21/25 C5735 Index,293.0,0.0,294.9,295.40001,0,0,5808.12,5735.0,0.3178082191780822,295.40001,5808.12,0.17495443382778061,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05740000,SPX US 02/21/25 C5740 Index,289.4,292.08,291.2,291.8,0,37,5808.12,5740.0,0.3178082191780822,291.8,5808.12,0.17433044684329999,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05745000,SPX US 02/21/25 C5745 Index,285.8,0.0,287.6,288.05,0,0,5808.12,5745.0,0.3178082191780822,288.05,5808.12,0.17357692507807687,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05750000,SPX US 02/21/25 C5750 Index,282.2,295.43,284.0,284.39999,1,1686,5808.12,5750.0,0.3178082191780822,284.39999,5808.12,0.17289199104495792,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05755000,SPX US 02/21/25 C5755 Index,278.6,0.0,280.5,281.0,0,0,5808.12,5755.0,0.3178082191780822,281.0,5808.12,0.1723933247541838,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05760000,SPX US 02/21/25 C5760 Index,275.1,285.53,276.9,277.40001,0,20,5808.12,5760.0,0.3178082191780822,277.40001,5808.12,0.17172569316539166,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05765000,SPX US 02/21/25 C5765 Index,271.6,0.0,273.4,273.75,0,0,5808.12,5765.0,0.3178082191780822,273.75,5808.12,0.1710077136306738,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05770000,SPX US 02/21/25 C5770 Index,268.0,272.63,269.8,270.3,0,14,5808.12,5770.0,0.3178082191780822,270.3,5808.12,0.17043545304389576,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05775000,SPX US 02/21/25 C5775 Index,264.5,283.17,266.3,266.75,18,979,5808.12,5775.0,0.3178082191780822,266.75,5808.12,0.1697733135173141,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05780000,SPX US 02/21/25 C5780 Index,261.0,280.28,262.8,263.3,2,104,5808.12,5780.0,0.3178082191780822,263.3,5808.12,0.16917780299789975,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05785000,SPX US 02/21/25 C5785 Index,257.7,266.56,259.4,259.8,0,1,5808.12,5785.0,0.3178082191780822,259.8,5808.12,0.16853152353741685,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05790000,SPX US 02/21/25 C5790 Index,254.1,285.2,255.9,256.3,0,49,5808.12,5790.0,0.3178082191780822,256.3,5808.12,0.16787350378881116,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05795000,SPX US 02/21/25 C5795 Index,250.8,272.9,252.5,252.9,0,1,5808.12,5795.0,0.3178082191780822,252.9,5808.12,0.16728135793737467,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05800000,SPX US 02/21/25 C5800 Index,247.3,247.2,249.0,249.3,51,3806,5808.12,5800.0,0.3178082191780822,249.3,5808.12,0.16652189912340035,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05805000,SPX US 02/21/25 C5805 Index,244.0,268.55,245.6,245.85,0,1,5808.12,5805.0,0.3178082191780822,245.85,5808.12,0.16586686466501452,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05810000,SPX US 02/21/25 C5810 Index,240.5,258.9,242.2,242.55,0,34,5808.12,5810.0,0.3178082191780822,242.55,5808.12,0.16531566560767177,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05815000,SPX US 02/21/25 C5815 Index,237.1,0.0,238.9,239.15,0,0,5808.12,5815.0,0.3178082191780822,239.15,5808.12,0.1646745830163225,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05820000,SPX US 02/21/25 C5820 Index,233.9,254.83,235.5,235.75,2,73,5808.12,5820.0,0.3178082191780822,235.75,5808.12,0.16402099300839373,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05825000,SPX US 02/21/25 C5825 Index,230.4,264.31,232.2,232.45,0,251,5808.12,5825.0,0.3178082191780822,232.45,5808.12,0.1634318820993268,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05830000,SPX US 02/21/25 C5830 Index,227.1,227.9,228.9,229.1,0,305,5808.12,5830.0,0.3178082191780822,229.1,5808.12,0.16279138382021688,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05835000,SPX US 02/21/25 C5835 Index,223.9,202.74,225.6,225.75,0,10,5808.12,5835.0,0.3178082191780822,225.75,5808.12,0.1621379788200117,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05840000,SPX US 02/21/25 C5840 Index,220.7,244.9,222.3,222.5,0,26,5808.12,5840.0,0.3178082191780822,222.5,5808.12,0.1615484184672856,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05845000,SPX US 02/21/25 C5845 Index,217.4,0.0,219.1,219.25,0,0,5808.12,5845.0,0.3178082191780822,219.25,5808.12,0.16094559056120333,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05850000,SPX US 02/21/25 C5850 Index,214.2,218.0,215.8,215.9,1015,2012,5808.12,5850.0,0.3178082191780822,215.9,5808.12,0.1602526360382173,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05855000,SPX US 02/21/25 C5855 Index,211.0,0.0,212.6,212.75,0,0,5808.12,5855.0,0.3178082191780822,212.75,5808.12,0.15969968389458578,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05860000,SPX US 02/21/25 C5860 Index,207.8,187.62,209.4,209.55,0,161,5808.12,5860.0,0.3178082191780822,209.55,5808.12,0.15909469116232855,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05865000,SPX US 02/21/25 C5865 Index,204.6,0.0,206.3,206.35,0,0,5808.12,5865.0,0.3178082191780822,206.35,5808.12,0.15847590901348302,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05870000,SPX US 02/21/25 C5870 Index,201.5,194.69,203.1,203.25,0,23,5808.12,5870.0,0.3178082191780822,203.25,5808.12,0.15791980124853008,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05875000,SPX US 02/21/25 C5875 Index,198.3,230.51,200.0,200.1,0,154,5808.12,5875.0,0.3178082191780822,200.1,5808.12,0.15731130374007582,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05880000,SPX US 02/21/25 C5880 Index,195.2,222.93,196.9,196.95,0,101,5808.12,5880.0,0.3178082191780822,196.95,5808.12,0.15668859021094053,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05885000,SPX US 02/21/25 C5885 Index,192.2,0.0,193.8,193.85,0,0,5808.12,5885.0,0.3178082191780822,193.85,5808.12,0.15608979124925823,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05890000,SPX US 02/21/25 C5890 Index,189.1,180.12,190.7,190.8,0,293,5808.12,5890.0,0.3178082191780822,190.8,5808.12,0.15551475293952585,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05895000,SPX US 02/21/25 C5895 Index,186.1,0.0,187.7,187.75,0,0,5808.12,5895.0,0.3178082191780822,187.75,5808.12,0.1549250518589949,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05900000,SPX US 02/21/25 C5900 Index,183.1,187.05,184.7,184.65,74,3719,5808.12,5900.0,0.3178082191780822,184.65,5808.12,0.15428224385107223,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05905000,SPX US 02/21/25 C5905 Index,180.1,0.0,181.7,181.7,0,0,5808.12,5905.0,0.3178082191780822,181.7,5808.12,0.15373934564509537,Call
20241028,20241025,S&P500,C,20250221,SPX250221C05910000,SPX US 02/21/25 C5910 Index,177.2,183.1,178.7,178.75,0,120,5808.12,5910.0,0.3178082191780822,178.75,5808.12,0.1531813597221927,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03575000,SPX US 05/16/25 C3575 Index,2307.9,0.0,2326.0,2322.34998,0,0,5808.12,3575.0,0.547945205479452,2322.34998,5808.12,0.4189249582145181,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03600000,SPX US 05/16/25 C3600 Index,2283.9,0.0,2302.0,2298.59998,0,0,5808.12,3600.0,0.547945205479452,2298.59998,5808.12,0.41631312780848134,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03625000,SPX US 05/16/25 C3625 Index,2260.0,0.0,2278.1,2274.55005,0,0,5808.12,3625.0,0.547945205479452,2274.55005,5808.12,0.41285090094255633,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03650000,SPX US 05/16/25 C3650 Index,2236.0,0.0,2254.1,2250.5,0,0,5808.12,3650.0,0.547945205479452,2250.5,5808.12,0.40937830459758967,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03675000,SPX US 05/16/25 C3675 Index,2212.1,0.0,2230.2,2226.65002,0,0,5808.12,3675.0,0.547945205479452,2226.65002,5808.12,0.40641471538365415,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03700000,SPX US 05/16/25 C3700 Index,2188.2,0.0,2206.3,2202.55005,0,0,5808.12,3700.0,0.547945205479452,2202.55005,5808.12,0.4027873361466852,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03725000,SPX US 05/16/25 C3725 Index,2164.3,0.0,2182.4,2178.75,0,0,5808.12,3725.0,0.547945205479452,2178.75,5808.12,0.3999044184289737,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03750000,SPX US 05/16/25 C3750 Index,2140.4,0.0,2158.5,2154.84998,0,0,5808.12,3750.0,0.547945205479452,2154.84998,5808.12,0.3967457538852764,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03775000,SPX US 05/16/25 C3775 Index,2116.5,0.0,2134.6,2130.79993,0,0,5808.12,3775.0,0.547945205479452,2130.79993,5808.12,0.39320626836308664,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03800000,SPX US 05/16/25 C3800 Index,2092.6,0.0,2110.7,2106.90002,0,0,5808.12,3800.0,0.547945205479452,2106.90002,5808.12,0.39001364646006237,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03825000,SPX US 05/16/25 C3825 Index,2068.8,0.0,2086.9,2083.0,0,0,5808.12,3825.0,0.547945205479452,2083.0,5808.12,0.3868013951681751,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03850000,SPX US 05/16/25 C3850 Index,2044.9,0.0,2063.0,2059.09998,0,0,5808.12,3850.0,0.547945205479452,2059.09998,5808.12,0.3835705274465648,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03875000,SPX US 05/16/25 C3875 Index,2021.1,0.0,2039.2,2035.15002,0,0,5808.12,3875.0,0.547945205479452,2035.15002,5808.12,0.38021057954158294,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03900000,SPX US 05/16/25 C3900 Index,1997.3,0.0,2015.4,2011.40002,0,10,5808.12,3900.0,0.547945205479452,2011.40002,5808.12,0.3772742133232456,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03925000,SPX US 05/16/25 C3925 Index,1973.5,0.0,1991.6,1987.45001,0,0,5808.12,3925.0,0.547945205479452,1987.45001,5808.12,0.3738804499038664,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03950000,SPX US 05/16/25 C3950 Index,1949.7,0.0,1967.8,1963.70001,0,0,5808.12,3950.0,0.547945205479452,1963.70001,5808.12,0.3708953595576061,Call
20241028,20241025,S&P500,C,20250516,SPX250516C03975000,SPX US 05/16/25 C3975 Index,1926.0,0.0,1944.1,1939.90002,0,0,5808.12,3975.0,0.547945205479452,1939.90002,5808.12,0.3677800018943653,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04000000,SPX US 05/16/25 C4000 Index,1902.2,1972.11,1920.3,1916.14996,0,69,5808.12,4000.0,0.547945205479452,1916.14996,5808.12,0.3647433375774944,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04025000,SPX US 05/16/25 C4025 Index,1878.5,0.0,1896.6,1892.40002,0,0,5808.12,4025.0,0.547945205479452,1892.40002,5808.12,0.36168156745177843,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04050000,SPX US 05/16/25 C4050 Index,1854.8,0.0,1872.9,1868.45001,0,0,5808.12,4050.0,0.547945205479452,1868.45001,5808.12,0.35820537785442885,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04075000,SPX US 05/16/25 C4075 Index,1831.1,0.0,1849.2,1844.90002,0,0,5808.12,4075.0,0.547945205479452,1844.90002,5808.12,0.35548515139997866,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04100000,SPX US 05/16/25 C4100 Index,1807.4,1592.1,1825.5,1821.20001,0,2,5808.12,4100.0,0.547945205479452,1821.20001,5808.12,0.3524459254967687,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04125000,SPX US 05/16/25 C4125 Index,1783.8,0.0,1801.9,1797.35004,0,0,5808.12,4125.0,0.547945205479452,1797.35004,5808.12,0.3491051188841433,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04150000,SPX US 05/16/25 C4150 Index,1760.2,0.0,1778.3,1773.85004,0,0,5808.12,4150.0,0.547945205479452,1773.85004,5808.12,0.34638169382675776,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04175000,SPX US 05/16/25 C4175 Index,1736.6,0.0,1754.7,1750.0,0,0,5808.12,4175.0,0.547945205479452,1750.0,5808.12,0.3430000412948653,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04200000,SPX US 05/16/25 C4200 Index,1713.0,0.0,1731.1,1726.54999,0,0,5808.12,4200.0,0.547945205479452,1726.54999,5808.12,0.3403009100304083,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04225000,SPX US 05/16/25 C4225 Index,1689.4,0.0,1707.5,1702.10004,0,0,5808.12,4225.0,0.547945205479452,1702.10004,5808.12,0.3358513876731751,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04250000,SPX US 05/16/25 C4250 Index,1665.9,0.0,1684.0,1679.45001,0,0,5808.12,4250.0,0.547945205479452,1679.45001,5808.12,0.3344515079436387,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04275000,SPX US 05/16/25 C4275 Index,1642.4,0.0,1660.5,1655.75,0,0,5808.12,4275.0,0.547945205479452,1655.75,5808.12,0.33123413697050064,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04300000,SPX US 05/16/25 C4300 Index,1619.0,0.0,1637.1,1631.69995,0,0,5808.12,4300.0,0.547945205479452,1631.69995,5808.12,0.3274298729559368,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04325000,SPX US 05/16/25 C4325 Index,1598.8,1610.48,1613.6,1608.40002,2,1,5808.12,4325.0,0.547945205479452,1608.40002,5808.12,0.3248166677427908,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04350000,SPX US 05/16/25 C4350 Index,1575.2,0.0,1590.2,1584.75,0,0,5808.12,4350.0,0.547945205479452,1584.75,5808.12,0.3216145906828736,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04375000,SPX US 05/16/25 C4375 Index,1551.8,0.0,1566.9,1561.45001,0,0,5808.12,4375.0,0.547945205479452,1561.45001,5808.12,0.3189256074848832,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04400000,SPX US 05/16/25 C4400 Index,1528.6,0.0,1543.5,1537.95001,0,0,5808.12,4400.0,0.547945205479452,1537.95001,5808.12,0.31589531002174476,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04425000,SPX US 05/16/25 C4425 Index,1505.0,0.0,1520.2,1514.59998,0,0,5808.12,4425.0,0.547945205479452,1514.59998,5808.12,0.3130566101590045,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04450000,SPX US 05/16/25 C4450 Index,1481.9,0.0,1497.0,1491.14996,0,3,5808.12,4450.0,0.547945205479452,1491.14996,5808.12,0.31003695606834347,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04475000,SPX US 05/16/25 C4475 Index,1458.4,0.0,1473.7,1467.84998,0,0,5808.12,4475.0,0.547945205479452,1467.84998,5808.12,0.30719967278279053,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04500000,SPX US 05/16/25 C4500 Index,1435.2,1447.13,1450.5,1444.54999,6,24,5808.12,4500.0,0.547945205479452,1444.54999,5808.12,0.3043247885402717,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04525000,SPX US 05/16/25 C4525 Index,1411.5,1424.14,1427.4,1421.45001,170,20,5808.12,4525.0,0.547945205479452,1421.45001,5808.12,0.3016860894831409,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04550000,SPX US 05/16/25 C4550 Index,1388.6,0.0,1404.3,1398.29999,0,0,5808.12,4550.0,0.547945205479452,1398.29999,5808.12,0.29893444707728284,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04575000,SPX US 05/16/25 C4575 Index,1365.2,1377.77,1381.2,1374.30005,2,0,5808.12,4575.0,0.547945205479452,1374.30005,5808.12,0.2950231436685799,Call
20241028,20241025,S&P500,C,20250516,SPX250516C04600000,SPX US 05/16/25 C4600 Index,1342.2,1268.55,1358.2,1351.54999,0,15,5808.12,4600.0,0.547945205479452,1351.54999,5808.12,0.29272559512484636,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04300000,SPX US 09/19/25 C4300 Index,1677.6,0.0,1710.7,1697.14996,0,0,5808.12,4300.0,0.8931506849315068,1697.14996,5808.12,0.2890921016625251,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04325000,SPX US 09/19/25 C4325 Index,1655.0,0.0,1688.1,1674.54999,0,0,5808.12,4325.0,0.8931506849315068,1674.54999,5808.12,0.28710334132878373,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04350000,SPX US 09/19/25 C4350 Index,1632.5,0.0,1665.6,1651.95001,0,0,5808.12,4350.0,0.8931506849315068,1651.95001,5808.12,0.2850777878886865,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04375000,SPX US 09/19/25 C4375 Index,1610.1,0.0,1643.1,1629.40002,0,0,5808.12,4375.0,0.8931506849315068,1629.40002,5808.12,0.28306927529077897,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04400000,SPX US 09/19/25 C4400 Index,1587.6,0.0,1620.7,1606.90002,0,0,5808.12,4400.0,0.8931506849315068,1606.90002,5808.12,0.2810760504568929,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04425000,SPX US 09/19/25 C4425 Index,1565.3,0.0,1598.3,1584.45001,0,0,5808.12,4425.0,0.8931506849315068,1584.45001,5808.12,0.27909643177833887,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04450000,SPX US 09/19/25 C4450 Index,1542.9,0.0,1576.0,1561.90002,0,0,5808.12,4450.0,0.8931506849315068,1561.90002,5808.12,0.27697912584273854,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04475000,SPX US 09/19/25 C4475 Index,1520.7,0.0,1553.7,1539.90002,0,0,5808.12,4475.0,0.8931506849315068,1539.90002,5808.12,0.27536758192106137,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04500000,SPX US 09/19/25 C4500 Index,1498.4,1433.16,1531.4,1517.59998,0,123,5808.12,4500.0,0.8931506849315068,1517.59998,5808.12,0.27341587904134806,Call
20241028,20241025,S&P500,C,20250919,SPX250919C04525000,SPX US 09/19/25 C4525 Index,1476.3,1341.19,1509.2,1495.30005,0,20,5808.12,4525.0,0.8931506849315068,1495.30005,5808.12,0.27142466389840497,Call
